ID_ENTRY,source,ioc,ioc_type,threat_type,malware,first_seen,last_seen,reporter,reference
1353128,Threat Fox,www.icicidiirect.com,domain,botnet,havoc,2024-12-07 05:32:45,2024-12-07 05:32:45,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353129,Threat Fox,27.78.40.128:6001,ip:port,botnet,venom rat,2024-12-07 05:32:45,2024-12-07 05:32:45,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.venom
1353132,Threat Fox,46.246.12.3:5000,ip:port,botnet,dcrat,2024-12-07 05:32:44,2024-12-07 05:32:44,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.dcrat
1353130,Threat Fox,27.78.40.128:8000,ip:port,botnet,venom rat,2024-12-07 05:32:43,2024-12-07 05:32:43,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.venom
1353131,Threat Fox,176.31.147.216:7878,ip:port,botnet,dcrat,2024-12-07 05:32:43,2024-12-07 05:32:43,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.dcrat
1353133,Threat Fox,111.229.148.195:60000,ip:port,botnet,,2024-12-07 05:32:42,2024-12-07 05:32:42,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353134,Threat Fox,139.199.231.40:3333,ip:port,botnet,,2024-12-07 05:32:41,2024-12-07 05:32:41,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353135,Threat Fox,20.197.3.1:3333,ip:port,botnet,,2024-12-07 05:32:41,2024-12-07 05:32:41,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353136,Threat Fox,139.84.222.188:9999,ip:port,botnet,,2024-12-07 05:32:39,2024-12-07 05:32:39,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353137,Threat Fox,159.65.211.181:443,ip:port,botnet,,2024-12-07 05:32:39,2024-12-07 05:32:39,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353138,Threat Fox,16.78.34.175:8443,ip:port,botnet,,2024-12-07 05:32:38,2024-12-07 05:32:38,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353139,Threat Fox,146.190.168.95:3333,ip:port,botnet,,2024-12-07 05:32:38,2024-12-07 05:32:38,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353141,Threat Fox,restoindia.me,domain,payload_delivery,orcus rat,2024-12-07 05:32:38,2024-12-07 05:32:38,HuntYethHounds,https://malpedia.caad.fkie.fraunhofer.de/details/win.orcus_rat
1353140,Threat Fox,43.143.210.29:3333,ip:port,botnet,,2024-12-07 05:32:37,2024-12-07 05:32:37,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353216,Threat Fox,goneflower.org,domain,payload_delivery,fakeupdates,2024-12-07 05:32:34,2024-12-07 05:32:34,HuntYethHounds,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353213,Threat Fox,musicians-forestry-operation-angels.trycloudflare.com,domain,payload_delivery,fakeupdates,2024-12-07 05:32:33,2024-12-07 05:32:33,rmceoin,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353214,Threat Fox,peter-secrets-diana-yukon.trycloudflare.com,domain,payload_delivery,fakeupdates,2024-12-07 05:32:33,2024-12-07 05:32:33,rmceoin,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353211,Threat Fox,name-kw-papua-booking.trycloudflare.com,domain,payload_delivery,fakeupdates,2024-12-07 05:32:32,2024-12-07 05:32:32,rmceoin,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353212,Threat Fox,bristol-weed-martin-know.trycloudflare.com,domain,payload_delivery,fakeupdates,2024-12-07 05:32:32,2024-12-07 05:32:32,rmceoin,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353210,Threat Fox,bidder-horizontal-wildlife-invoice.trycloudflare.com,domain,payload_delivery,fakeupdates,2024-12-07 05:32:31,2024-12-07 05:32:31,rmceoin,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353206,Threat Fox,3.126.37.18:19294,ip:port,botnet,njrat,2024-12-07 05:32:30,2024-12-07 05:32:30,SarlackLab,https://malpedia.caad.fkie.fraunhofer.de/details/win.njrat
1353205,Threat Fox,18.157.68.73:19294,ip:port,botnet,njrat,2024-12-07 05:32:29,2024-12-07 05:32:29,SarlackLab,https://malpedia.caad.fkie.fraunhofer.de/details/win.njrat
1353208,Threat Fox,two-besides.gl.at.ply.gg,domain,botnet,njrat,2024-12-07 05:32:29,2024-12-07 05:32:29,SarlackLab,https://malpedia.caad.fkie.fraunhofer.de/details/win.njrat
1353209,Threat Fox,zoloft-indianapolis-riders-convinced.trycloudflare.com,domain,payload_delivery,fakeupdates,2024-12-07 05:32:29,2024-12-07 05:32:29,rmceoin,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353204,Threat Fox,http://193.233.113.77/pages/login.php,url,botnet,,2024-12-07 05:32:28,2024-12-07 05:32:28,antiphishorg,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353215,Threat Fox,foundedbrounded.org,domain,payload_delivery,fakeupdates,2024-12-07 05:32:26,2024-12-07 05:32:26,HuntYethHounds,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353217,Threat Fox,digdonger.org,domain,payload_delivery,fakeupdates,2024-12-07 05:32:25,2024-12-07 05:32:25,HuntYethHounds,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353218,Threat Fox,groundrats.org,domain,payload_delivery,fakeupdates,2024-12-07 05:32:24,2024-12-07 05:32:24,HuntYethHounds,https://malpedia.caad.fkie.fraunhofer.de/details/js.fakeupdates
1353219,Threat Fox,147.185.221.18:47346,ip:port,botnet,njrat,2024-12-07 05:32:24,2024-12-07 05:32:24,SarlackLab,https://malpedia.caad.fkie.fraunhofer.de/details/win.njrat
1353220,Threat Fox,until-delivering.gl.at.ply.gg,domain,botnet,njrat,2024-12-07 05:32:24,2024-12-07 05:32:24,SarlackLab,https://malpedia.caad.fkie.fraunhofer.de/details/win.njrat
1353221,Threat Fox,94.156.167.85:47925,ip:port,botnet,moobot,2024-12-07 05:32:23,2024-12-08 05:02:18,elfdigest,https://malpedia.caad.fkie.fraunhofer.de/details/elf.moobot
1353222,Threat Fox,dreasd.xyz,domain,botnet,vidar,2024-12-07 05:32:23,2024-12-09 08:20:39,Lars,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353223,Threat Fox,https://95.217.241.145,url,botnet,vidar,2024-12-07 05:32:22,2024-12-07 05:32:22,Lars,https://malpedia.caad.fkie.fraunhofer.de/details/win.vidar
1353224,Threat Fox,38.6.216.52:2053,ip:port,botnet,cobalt strike,2024-12-07 05:32:22,2024-12-09 18:26:48,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353225,Threat Fox,122.10.224.68:8080,ip:port,botnet,cobalt strike,2024-12-07 05:32:21,2024-12-09 18:26:35,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353226,Threat Fox,108.186.93.132:443,ip:port,botnet,cobalt strike,2024-12-07 05:32:21,2024-12-09 18:26:11,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353227,Threat Fox,121.41.89.22:443,ip:port,botnet,cobalt strike,2024-12-07 05:32:20,2024-12-10 05:22:06,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.cobalt_strike
1353228,Threat Fox,82.153.138.225:31337,ip:port,botnet,sliver,2024-12-07 05:32:20,2024-12-07 05:32:20,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.sliver
1353229,Threat Fox,195.114.193.239:443,ip:port,botnet,sliver,2024-12-07 05:32:19,2024-12-07 05:32:19,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.sliver
1353230,Threat Fox,46.246.82.5:2000,ip:port,botnet,asyncrat,2024-12-07 05:32:19,2024-12-07 05:32:19,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353231,Threat Fox,lostremendosdel.gotdns.ch,domain,botnet,asyncrat,2024-12-07 05:32:18,2024-12-07 05:32:18,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353232,Threat Fox,141.94.145.65:7707,ip:port,botnet,asyncrat,2024-12-07 05:32:18,2024-12-07 05:32:18,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353233,Threat Fox,103.195.100.237:6606,ip:port,botnet,asyncrat,2024-12-07 05:32:17,2024-12-07 05:32:17,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353234,Threat Fox,89.117.21.203:8888,ip:port,botnet,asyncrat,2024-12-07 05:32:17,2024-12-07 05:32:17,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.asyncrat
1353235,Threat Fox,87.120.116.185:80,ip:port,botnet,hook,2024-12-07 05:32:17,2024-12-07 05:32:17,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/apk.hook
1353236,Threat Fox,87.120.116.185:8089,ip:port,botnet,hook,2024-12-07 05:32:16,2024-12-07 05:32:16,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/apk.hook
1353238,Threat Fox,200.44.194.9:443,ip:port,botnet,quasar rat,2024-12-07 05:31:31,2024-12-07 05:31:31,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat
1353237,Threat Fox,sonar.inndata.xyz,domain,botnet,hook,2024-12-07 05:31:17,2024-12-07 05:31:17,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/apk.hook
1353239,Threat Fox,93.123.85.97:443,ip:port,botnet,quasar rat,2024-12-07 05:31:17,2024-12-07 05:31:17,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat
1353240,Threat Fox,ert43w221.ydns.eu,domain,botnet,quasar rat,2024-12-07 05:31:10,2024-12-07 05:31:10,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.quasar_rat
1353241,Threat Fox,45.55.172.71:4443,ip:port,botnet,havoc,2024-12-07 05:31:10,2024-12-07 05:31:10,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353242,Threat Fox,www.gallant-pike.193-239-86-216.plesk.page,domain,botnet,havoc,2024-12-07 05:31:09,2024-12-07 05:31:09,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.havoc
1353244,Threat Fox,160.187.229.161:80,ip:port,botnet,moobot,2024-12-07 05:31:08,2024-12-07 05:31:08,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/elf.moobot
1353243,Threat Fox,27.78.40.128:9999,ip:port,botnet,venom rat,2024-12-07 05:31:07,2024-12-07 05:31:07,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/win.venom
1353245,Threat Fox,ultimatesocial.shop,domain,botnet,,2024-12-07 05:31:06,2024-12-07 05:31:06,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353246,Threat Fox,79.133.46.59:3333,ip:port,botnet,,2024-12-07 05:31:06,2024-12-07 05:31:06,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353247,Threat Fox,16.16.5.76:8080,ip:port,botnet,,2024-12-07 05:31:05,2024-12-07 05:31:05,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353248,Threat Fox,89.85.65.55:443,ip:port,botnet,,2024-12-07 05:31:05,2024-12-07 05:31:05,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353249,Threat Fox,161.35.67.226:8080,ip:port,botnet,,2024-12-07 05:31:04,2024-12-07 05:31:04,dyingbreeds_,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353207,Threat Fox,147.185.221.23:53376,ip:port,botnet,njrat,2024-12-06 20:10:19,2024-12-06 21:01:11,abuse_ch,https://malpedia.caad.fkie.fraunhofer.de/details/win.njrat
1353194,Threat Fox,yunboguan.net,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353195,Threat Fox,wcsczx.com,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353196,Threat Fox,8090mp4.com,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353197,Threat Fox,jxxszszy.com,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353198,Threat Fox,kmlcrj.com,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353199,Threat Fox,mymymi.com,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353200,Threat Fox,stls126.com,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353201,Threat Fox,xmq56.com,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353202,Threat Fox,xyjyqc.com,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353203,Threat Fox,zgzhengke.com,domain,botnet,,2024-12-06 19:57:50,2024-12-06 19:57:50,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353179,Threat Fox,nordnetface.sbs,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353180,Threat Fox,okta-intercom.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353181,Threat Fox,506ke.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353182,Threat Fox,post-ag-paket.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353183,Threat Fox,postahu.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353184,Threat Fox,postnord-paket-se.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353185,Threat Fox,bjymyjy.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353186,Threat Fox,server.avstatic.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353187,Threat Fox,sitemap.gyjxtly.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353188,Threat Fox,gyjxtly.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353189,Threat Fox,syned.xyz,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353190,Threat Fox,ustbhrm.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353191,Threat Fox,virusc2.xyz,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353192,Threat Fox,fyh720.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353193,Threat Fox,cnjssj.com,domain,botnet,,2024-12-06 19:57:49,2024-12-06 19:57:49,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353164,Threat Fox,apxgyyq.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353165,Threat Fox,hittingthem.homes,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353166,Threat Fox,hongdeyun.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353167,Threat Fox,jlkywkj.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353168,Threat Fox,jnsyjk.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353169,Threat Fox,kangyufu.net,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353170,Threat Fox,keaglegz.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353171,Threat Fox,lietuvospost.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353172,Threat Fox,liujiqiang.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353173,Threat Fox,33kmt.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353174,Threat Fox,cqsdzxx.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353175,Threat Fox,djschgj.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353176,Threat Fox,zxjhdq.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353177,Threat Fox,magyarposta-hu.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353178,Threat Fox,nbyhks.com,domain,botnet,,2024-12-06 19:57:48,2024-12-06 19:57:48,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353151,Threat Fox,anpost-track.com,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353152,Threat Fox,aquarium-indubai.icu,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353153,Threat Fox,cb-ag-anmelden.net,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353154,Threat Fox,cdmeiboshi.com,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353155,Threat Fox,cmd-ag-anmelden.com,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353156,Threat Fox,hkbyfwzx.com,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353157,Threat Fox,colombia-c2.wtf,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353158,Threat Fox,dpm.zone,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353159,Threat Fox,dreamproxy.xyz,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353160,Threat Fox,fecvpn2.ddns.net,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353161,Threat Fox,huanseqi.com,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353162,Threat Fox,game.youcantdownmy.ovh,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353163,Threat Fox,youcantdownmy.ovh,domain,botnet,,2024-12-06 19:57:47,2024-12-06 19:57:47,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353142,Threat Fox,frostedxghost.xyz,domain,botnet,,2024-12-06 19:57:46,2024-12-06 19:57:46,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353143,Threat Fox,gg-net.cc,domain,botnet,,2024-12-06 19:57:46,2024-12-06 19:57:46,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353144,Threat Fox,1724083200.xyz,domain,botnet,,2024-12-06 19:57:46,2024-12-06 19:57:46,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353145,Threat Fox,oogardentools.org,domain,botnet,,2024-12-06 19:57:46,2024-12-06 19:57:46,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353146,Threat Fox,472-colombia.co,domain,botnet,,2024-12-06 19:57:46,2024-12-06 19:57:46,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353147,Threat Fox,itdog.plus,domain,botnet,,2024-12-06 19:57:46,2024-12-06 19:57:46,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353148,Threat Fox,djxkjj.com,domain,botnet,,2024-12-06 19:57:46,2024-12-06 19:57:46,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353149,Threat Fox,bhgyly.com,domain,botnet,,2024-12-06 19:57:46,2024-12-06 19:57:46,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353150,Threat Fox,anpost-ie.com,domain,botnet,,2024-12-06 19:57:46,2024-12-06 19:57:46,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353081,Threat Fox,135.148.13.128:7070,ip:port,botnet,,2024-12-06 19:45:43,2024-12-06 19:45:43,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353082,Threat Fox,135.148.13.128:8080,ip:port,botnet,,2024-12-06 19:45:43,2024-12-06 19:45:43,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353075,Threat Fox,135.148.13.130:8080,ip:port,botnet,,2024-12-06 19:45:42,2024-12-06 19:45:42,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353076,Threat Fox,135.148.13.130:9999,ip:port,botnet,,2024-12-06 19:45:42,2024-12-06 19:45:42,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353077,Threat Fox,51.81.0.245:10000,ip:port,botnet,,2024-12-06 19:45:42,2024-12-06 19:45:42,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353078,Threat Fox,51.81.121.135:8080,ip:port,botnet,,2024-12-06 19:45:42,2024-12-06 19:45:42,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353079,Threat Fox,51.81.121.135:9999,ip:port,botnet,,2024-12-06 19:45:42,2024-12-06 19:45:42,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353080,Threat Fox,217.114.47.55:889,ip:port,botnet,,2024-12-06 19:45:42,2024-12-06 19:45:42,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353070,Threat Fox,204.12.227.186:1337,ip:port,botnet,,2024-12-06 19:45:41,2024-12-06 19:45:41,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353071,Threat Fox,142.44.236.6:1337,ip:port,botnet,,2024-12-06 19:45:41,2024-12-06 19:45:41,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353072,Threat Fox,93.123.85.253:1337,ip:port,botnet,,2024-12-06 19:45:41,2024-12-06 19:45:41,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353073,Threat Fox,94.156.248.29:1337,ip:port,botnet,,2024-12-06 19:45:41,2024-12-06 19:45:41,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353074,Threat Fox,135.148.13.130:7070,ip:port,botnet,,2024-12-06 19:45:41,2024-12-06 19:45:41,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353064,Threat Fox,183.195.116.242:10000,ip:port,botnet,,2024-12-06 19:45:40,2024-12-06 19:45:40,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353065,Threat Fox,51.81.121.130:8080,ip:port,botnet,,2024-12-06 19:45:40,2024-12-06 19:45:40,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353066,Threat Fox,51.81.121.130:9999,ip:port,botnet,,2024-12-06 19:45:40,2024-12-06 19:45:40,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353067,Threat Fox,172.86.68.52:10000,ip:port,botnet,,2024-12-06 19:45:40,2024-12-06 19:45:40,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353068,Threat Fox,107.189.12.93:1337,ip:port,botnet,,2024-12-06 19:45:40,2024-12-06 19:45:40,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353069,Threat Fox,93.123.85.247:1337,ip:port,botnet,,2024-12-06 19:45:40,2024-12-06 19:45:40,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353059,Threat Fox,198.50.178.216:1776,ip:port,botnet,,2024-12-06 19:45:39,2024-12-06 19:45:39,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353060,Threat Fox,178.215.238.218:1337,ip:port,botnet,,2024-12-06 19:45:39,2024-12-06 19:45:39,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353061,Threat Fox,173.208.183.210:1337,ip:port,botnet,,2024-12-06 19:45:39,2024-12-06 19:45:39,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353062,Threat Fox,109.120.139.48:4005,ip:port,botnet,,2024-12-06 19:45:39,2024-12-06 19:45:39,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
1353063,Threat Fox,104.218.235.252:889,ip:port,botnet,,2024-12-06 19:45:39,2024-12-06 19:45:39,NDA0E,https://malpedia.caad.fkie.fraunhofer.de/details/unknown
